2400.000,10000.000,36.000,15.270,938.710,4087.000,3.000,0.000,85000.000,1.000,2.000,10.000,4.000,20.030,0.000,0.000,10.000,0.000,12935.000,16.000,0.000,13415.339,20767.660,5585.860,0.000,0.000,0.000,9412.400,0.000,0.000,2.000
11200.000,5000.000,60.000,14.790,312.910,5226.000,2.000,0.000,85000.000,0.000,2.000,2.000,9.000,7.940,0.000,1.000,8.000,0.000,2963.000,20.000,0.000,8546.690,7125.000,2738.160,0.000,0.000,0.000,355.130,0.000,0.000,4.000
10500.000,12000.000,36.000,11.490,264.610,392.000,0.000,2.000,65000.000,1.000,2.000,8.000,39.000,20.030,0.000,0.000,6.000,0.000,2813.000,36.000,0.000,8891.249,8725.000,199.070,0.000,0.000,0.000,13856.750,0.000,0.000,2.000
35000.000,13000.000,60.000,11.990,646.960,2872.000,0.000,2.000,52000.000,0.000,2.000,2.000,5.000,15.540,0.000,1.000,4.000,0.000,3011.000,7.000,712.500,7853.704,1903.660,193.920,0.000,2517.220,0.000,2099.620,0.000,0.000,4.000
4800.000,4200.000,36.000,8.490,265.970,2302.000,3.000,0.000,59000.000,2.000,2.000,2.000,40.000,12.760,0.000,2.000,8.000,0.000,25105.000,34.000,0.000,13346.490,12000.000,12084.740,0.000,967.070,0.000,4350.080,0.000,0.000,4.000
14400.000,35000.000,36.000,17.270,346.620,2688.000,0.000,2.000,55000.000,2.000,2.000,1.000,9.000,11.530,0.000,2.000,9.000,0.000,200.000,28.000,1311.750,7245.820,11609.040,622.890,0.000,0.000,0.000,10593.660,0.000,0.000,1.000
4500.000,11800.000,36.000,12.990,413.450,6397.000,2.000,2.000,39000.000,2.000,2.000,5.000,36.000,21.570,0.000,0.000,10.000,0.000,23932.000,21.000,462.770,40709.950,32000.000,2578.600,0.000,0.000,0.000,3451.080,0.000,0.000,2.000
16000.000,14000.000,60.000,16.890,587.190,4944.000,11.000,0.000,19200.000,0.000,2.000,5.000,1.000,18.210,0.000,1.000,9.000,0.000,13506.000,13.000,0.000,27636.448,2225.570,1767.150,0.000,0.000,0.000,5025.150,0.000,0.000,1.000
7150.000,35000.000,36.000,10.650,203.590,1008.000,0.000,2.000,63000.000,0.000,2.000,3.000,38.000,20.450,0.000,0.000,15.000,0.000,2983.000,26.000,0.000,11599.190,29000.000,1435.860,0.000,0.000,0.000,2356.220,0.000,0.000,1.000
15000.000,2800.000,36.000,12.990,1140.070,1270.000,3.000,1.000,50000.000,2.000,1.000,2.000,4.000,6.140,0.000,0.000,13.000,0.000,7314.000,24.000,0.000,10079.891,6000.000,3720.270,0.000,0.000,0.000,162.560,0.000,0.000,2.000
7000.000,24000.000,36.000,7.490,346.210,2058.000,3.000,2.000,45000.000,1.000,1.000,4.000,24.000,12.480,2.000,1.000,15.000,0.000,4427.000,13.000,0.000,6794.586,6000.000,1161.590,0.000,0.000,0.000,9851.210,0.000,0.000,1.000
15300.000,21000.000,36.000,14.270,203.590,6881.000,4.000,0.000,45000.000,0.000,2.000,2.000,22.000,21.500,0.000,0.000,5.000,1.000,2378.000,11.000,0.000,13148.138,14125.000,634.780,0.000,0.000,0.000,323.530,0.000,0.000,5.000
12000.000,19000.000,36.000,16.290,116.010,5436.000,1.000,2.000,78000.000,1.000,2.000,2.000,9.000,10.640,0.000,2.000,14.000,0.000,10621.000,9.000,0.000,9155.659,18000.000,3119.280,0.000,0.000,0.000,382.650,0.000,0.000,2.000
15000.000,6000.000,36.000,10.650,157.910,2943.000,11.000,0.000,199000.000,0.000,2.000,2.000,36.000,21.430,0.000,0.000,14.000,0.000,4394.000,44.000,0.000,6266.850,12000.000,1879.910,0.000,0.000,5.256,7923.320,0.000,0.000,3.000
15000.000,4200.000,36.000,11.710,315.860,1858.000,5.000,0.000,36000.000,1.000,2.000,2.000,28.000,16.030,0.000,1.000,5.000,0.000,16160.000,19.000,0.000,7985.549,10625.000,7952.790,0.000,0.000,0.000,7614.250,0.000,0.000,5.000
35000.000,12600.000,60.000,17.270,690.150,585.000,6.000,0.000,66000.000,1.000,2.000,8.000,10.000,9.310,0.000,0.000,7.000,0.000,13465.000,17.000,0.000,22354.650,1661.680,7511.090,0.000,0.000,0.000,245.630,0.000,0.000,3.000
8800.000,10000.000,36.000,14.270,97.720,2282.000,11.000,0.000,90000.000,2.000,2.000,8.000,24.000,11.310,1.000,0.000,12.000,0.000,2497.000,11.000,0.000,2033.269,12300.000,221.110,0.000,0.000,0.000,181.920,0.000,0.000,2.000
35000.000,4000.000,36.000,6.030,564.810,6085.000,11.000,2.000,81996.000,0.000,0.000,2.000,4.000,7.290,1.000,1.000,10.000,0.000,7063.000,38.000,0.000,3323.503,12000.000,11844.610,15.000,0.000,0.000,35.670,0.000,0.000,3.000
6000.000,15600.000,36.000,18.250,235.830,3522.000,0.000,2.000,67000.000,2.000,2.000,2.000,28.000,14.900,0.000,0.000,12.000,0.000,10676.000,13.000,0.000,3576.740,6625.000,3064.400,0.000,870.170,0.000,478.150,0.000,0.000,2.000
28000.000,23000.000,36.000,13.490,60.420,1305.000,5.000,0.000,39600.000,2.000,2.000,2.000,9.000,15.950,0.000,0.000,8.000,0.000,381.000,4.000,0.000,16435.170,17000.000,3939.580,0.000,0.000,0.000,11939.850,0.000,0.000,2.000
17000.000,7800.000,60.000,6.030,95.260,412.000,5.000,2.000,58000.000,0.000,2.000,2.000,36.000,3.880,0.000,3.000,7.000,0.000,13174.000,23.000,0.000,8611.121,11500.000,1829.070,0.000,0.000,0.000,14545.030,0.000,0.000,2.000
32350.000,5000.000,60.000,16.490,702.750,4698.000,1.000,0.000,31200.000,2.000,2.000,8.000,28.000,7.440,0.000,0.000,7.000,0.000,22636.000,16.000,0.000,14342.539,11000.000,6660.420,0.000,0.000,0.000,9307.080,0.000,0.000,4.000
16750.000,10800.000,60.000,13.490,1252.560,4685.000,0.000,2.000,80000.000,2.000,2.000,2.000,5.000,5.890,0.000,0.000,8.000,0.000,37513.000,54.000,0.000,25005.402,6000.000,1122.280,0.000,0.000,0.000,738.820,0.000,0.000,3.000
35000.000,3200.000,60.000,19.690,435.040,6630.000,2.000,0.000,50000.000,1.000,2.000,10.000,2.000,13.810,0.000,3.000,4.000,0.000,2929.000,41.000,2245.800,43543.803,13270.370,9206.010,0.000,0.000,0.000,715.530,0.000,0.000,4.000
8000.000,14000.000,60.000,14.650,508.960,2737.000,11.000,2.000,29500.000,0.000,2.000,2.000,27.000,8.620,1.000,0.000,8.000,0.000,2414.000,40.000,0.000,19051.728,25000.010,666.850,0.000,0.000,0.000,1133.120,0.000,0.000,2.000
30000.000,14000.000,36.000,11.710,201.450,3614.000,11.000,2.000,45000.000,0.000,2.000,6.000,16.000,8.700,1.000,0.000,8.000,0.000,1963.000,20.000,0.000,15339.500,2309.450,1047.720,0.000,0.000,5.380,321.010,0.000,0.000,3.000
2500.000,4200.000,60.000,6.030,182.510,2924.000,11.000,2.000,73000.000,1.000,2.000,2.000,4.000,1.610,2.000,3.000,13.000,0.000,4857.000,49.000,0.000,6963.250,7500.000,2056.360,0.000,0.000,0.000,1455.730,0.000,0.000,1.000
24000.000,12000.000,36.000,10.990,251.030,2140.000,6.000,2.000,62000.000,2.000,2.000,2.000,41.000,9.420,1.000,0.000,10.000,0.000,11116.000,14.000,0.000,23285.667,1500.000,9999.660,0.000,0.000,0.000,25.440,0.000,0.000,6.000
5400.000,3200.000,60.000,14.790,327.340,240.000,2.000,1.000,38400.000,2.000,2.000,2.000,31.000,20.910,0.000,0.000,9.000,0.000,2131.000,38.000,0.000,3379.306,15000.000,616.730,0.000,0.000,0.000,8705.430,0.000,0.000,2.000
3000.000,7200.000,60.000,9.910,333.430,0.000,6.000,0.000,62400.000,2.000,2.000,2.000,3.000,15.440,0.000,0.000,15.000,0.000,2524.000,26.000,0.000,18114.790,2613.450,304.500,0.000,0.000,0.000,212.110,0.000,0.000,1.000
35000.000,7200.000,60.000,12.690,653.560,5643.000,5.000,0.000,57000.000,1.000,1.000,2.000,2.000,13.170,0.000,0.000,9.000,0.000,9487.000,30.000,0.000,39047.310,16079.690,1939.270,0.000,0.000,0.000,5344.410,0.000,0.000,2.000
10000.000,24000.000,36.000,11.990,324.470,5907.000,0.000,2.000,48000.000,2.000,2.000,2.000,2.000,23.470,0.000,0.000,14.000,0.000,3684.000,21.000,0.000,17500.581,12000.000,1060.080,0.000,0.000,0.000,549.690,0.000,0.000,1.000
10625.000,13250.000,36.000,5.420,179.070,2982.000,11.000,2.000,38340.000,2.000,2.000,5.000,40.000,12.750,0.000,2.000,8.000,0.000,22836.000,10.000,0.000,2442.920,5000.000,1083.840,25.610,0.000,162.718,612.510,0.000,0.000,1.000
24000.000,22925.000,36.000,10.650,141.210,0.000,11.000,1.000,340000.000,1.000,2.000,3.000,38.000,12.870,0.000,1.000,4.000,0.000,2179.000,17.000,0.000,12829.939,15600.000,2876.840,26.490,0.000,2.510,314.070,0.000,0.000,4.000
35000.000,2700.000,60.000,6.030,170.870,1231.000,11.000,0.000,111460.000,2.000,2.000,8.000,36.000,11.260,0.000,0.000,9.000,0.000,12859.000,43.000,0.000,24296.955,6500.000,2335.540,0.000,0.000,0.000,400.990,0.000,0.000,1.000
11050.000,13000.000,36.000,17.580,574.360,1002.000,11.000,2.000,95000.000,0.000,0.000,2.000,11.000,7.580,0.000,3.000,10.000,0.000,5447.000,20.000,0.000,4686.463,6800.000,468.280,0.000,0.000,0.000,20928.160,0.000,0.000,1.000
5000.000,1850.000,60.000,9.990,280.910,4675.000,11.000,0.000,42000.000,2.000,2.000,2.000,33.000,5.500,1.000,0.000,7.000,0.000,7003.000,51.000,0.000,16605.880,5200.000,684.350,0.000,0.000,0.000,85.390,0.000,0.000,2.000
10625.000,10000.000,60.000,6.620,353.950,1138.000,2.000,2.000,97000.000,2.000,2.000,10.000,26.000,6.560,0.000,1.000,8.000,0.000,11677.000,15.000,0.000,2190.036,35000.000,4325.100,0.000,0.000,0.000,52.020,0.000,0.000,2.000
13000.000,16000.000,60.000,18.640,1095.160,4845.000,11.000,2.000,63478.000,1.000,2.000,1.000,9.000,7.780,0.000,1.000,12.000,0.000,10706.000,39.000,0.000,26149.100,5000.000,223.110,0.000,0.000,0.000,417.580,0.000,0.000,1.000
12000.000,14000.000,36.000,14.270,456.540,4150.000,2.000,2.000,75000.000,1.000,2.000,10.000,28.000,10.220,0.000,1.000,12.000,0.000,1101.000,28.000,0.000,27157.770,12000.000,4025.150,0.000,0.000,0.000,314.150,0.000,0.000,2.000
6000.000,35000.000,60.000,12.990,352.230,6037.000,6.000,2.000,28000.000,1.000,2.000,2.000,40.000,17.690,0.000,0.000,8.000,0.000,641.000,31.000,0.000,4762.898,3500.000,123.310,0.000,0.000,0.000,363.850,0.000,0.000,4.000
10000.000,35000.000,36.000,20.620,260.130,372.000,0.000,2.000,70000.000,1.000,0.000,6.000,10.000,23.910,0.000,2.000,3.000,0.000,6051.000,26.000,0.000,33697.870,3200.000,9442.970,0.000,0.000,7.250,9678.930,0.000,0.000,3.000
15600.000,10000.000,36.000,15.960,261.880,305.000,11.000,2.000,65304.000,0.000,2.000,12.000,4.000,19.780,0.000,1.000,13.000,0.000,396.000,23.000,0.000,11403.650,10000.000,815.900,0.000,0.000,0.000,731.990,0.000,0.000,2.000
35000.000,7000.000,60.000,12.690,396.920,1138.000,11.000,2.000,78000.000,1.000,2.000,5.000,22.000,23.250,0.000,0.000,16.000,0.000,0.000,22.000,0.000,2161.663,12000.000,2920.160,0.000,0.000,0.000,3292.820,0.000,0.000,4.000
15000.000,3000.000,36.000,19.690,372.870,0.000,2.000,0.000,110004.000,2.000,1.000,3.000,5.000,13.060,0.000,0.000,14.000,0.000,6123.000,19.000,0.000,22381.963,5000.000,1517.360,0.000,0.000,19.726,520.990,0.000,0.000,2.000
24000.000,6700.000,36.000,15.960,246.070,3133.000,5.000,1.000,62000.000,0.000,2.000,2.000,22.000,15.730,0.000,1.000,15.000,0.000,0.000,20.000,0.000,8632.130,15000.000,1151.870,0.000,679.720,2.160,2661.170,0.000,0.000,2.000
24000.000,15000.000,60.000,19.910,190.520,6524.000,11.000,2.000,75000.000,0.000,2.000,2.000,36.000,14.510,0.000,2.000,15.000,0.000,2396.000,20.000,0.000,1246.550,17000.000,455.190,0.000,0.000,0.000,738.350,0.000,0.000,1.000
24000.000,8825.000,60.000,6.030,46.310,5875.000,3.000,0.000,75000.000,0.000,2.000,2.000,4.000,21.990,0.000,3.000,6.000,0.000,43117.000,25.000,0.000,14076.164,7500.000,4126.950,0.000,0.000,0.000,11999.680,0.000,0.000,3.000
2500.000,9150.000,60.000,8.900,136.690,3157.000,3.000,2.000,53000.000,1.000,2.000,1.000,27.000,18.260,0.000,0.000,11.000,0.000,6924.000,34.000,0.000,28161.212,6865.360,925.980,14.896,0.000,6.703,257.820,0.000,0.000,2.000
6000.000,18000.000,36.000,14.270,375.490,5590.000,1.000,0.000,33600.000,2.000,2.000,1.000,15.000,6.180,0.000,0.000,17.000,0.000,6710.000,17.000,0.000,16412.457,7500.000,1435.180,0.000,0.000,0.000,355.390,0.000,0.000,3.000
35000.000,16950.000,60.000,10.590,213.290,6483.000,3.000,0.000,36000.000,2.000,2.000,2.000,30.000,18.600,0.000,0.000,13.000,0.000,26676.000,28.000,0.000,3315.961,7000.000,1522.600,0.000,0.000,0.000,221.140,0.000,0.000,2.000
6000.000,27000.000,60.000,10.650,304.360,2110.000,2.000,0.000,33600.000,0.000,2.000,10.000,4.000,11.490,0.000,0.000,9.000,0.000,9284.000,18.000,0.000,20070.348,13500.000,2479.050,0.000,0.000,0.000,162.990,0.000,0.000,3.000
5600.000,6000.000,36.000,6.030,184.900,3104.000,0.000,2.000,65000.000,1.000,2.000,1.000,9.000,8.820,0.000,0.000,13.000,0.000,8290.000,9.000,0.000,21311.850,8500.000,3158.040,0.000,0.000,12.515,504.860,0.000,0.000,4.000
19750.000,18250.000,36.000,5.420,206.520,1763.000,11.000,2.000,28800.000,0.000,2.000,1.000,16.000,16.200,0.000,0.000,11.000,0.000,10081.000,18.000,0.000,9304.364,4900.000,708.090,0.000,273.380,0.000,4237.760,0.000,0.000,5.000
16000.000,30000.000,36.000,19.420,113.370,2166.000,11.000,2.000,36000.000,2.000,2.000,8.000,4.000,22.710,0.000,1.000,10.000,1.000,7557.000,19.000,0.000,28773.262,9698.230,681.300,0.000,0.000,0.000,13556.680,0.000,0.000,2.000
6400.000,4500.000,60.000,14.270,165.380,6385.000,2.000,2.000,39500.000,0.000,2.000,2.000,27.000,23.310,0.000,0.000,5.000,0.000,1718.000,29.000,0.000,6904.600,4000.000,2220.410,0.000,0.000,0.000,8570.730,0.000,0.000,6.000
20000.000,12500.000,60.000,13.490,310.290,0.000,11.000,0.000,75000.000,1.000,2.000,8.000,25.000,18.690,0.000,1.000,8.000,0.000,28285.000,22.000,0.000,18234.294,1700.980,4620.670,0.000,272.090,0.000,5332.010,0.000,0.000,1.000
22125.000,21000.000,36.000,17.270,375.490,6372.000,0.000,0.000,55000.000,2.000,2.000,6.000,36.000,13.450,0.000,1.000,9.000,0.000,728.000,6.000,0.000,1114.270,858.260,2284.500,0.000,0.000,0.000,245.140,0.000,0.000,2.000
21000.000,13000.000,36.000,7.510,673.790,5307.000,0.000,0.000,19000.000,1.000,2.000,3.000,20.000,17.460,0.000,1.000,22.000,0.000,6981.000,20.000,2814.630,5986.830,11000.000,1487.760,0.000,0.000,0.000,1594.640,0.000,0.000,5.000
7000.000,14400.000,60.000,10.650,528.880,869.000,6.000,0.000,55000.000,2.000,2.000,1.000,17.000,4.960,0.000,1.000,9.000,0.000,3506.000,5.000,0.000,28225.060,13500.000,5060.830,0.000,0.000,0.000,21054.590,0.000,0.000,3.000
17600.000,7200.000,60.000,11.710,186.670,1585.000,3.000,2.000,56472.000,1.000,1.000,8.000,24.000,5.630,0.000,1.000,22.000,0.000,15698.000,24.000,0.000,25722.850,14200.000,649.200,0.000,22.350,0.000,11603.750,0.000,0.000,2.000
14125.000,12300.000,36.000,7.510,327.770,6182.000,2.000,2.000,54996.000,0.000,0.000,8.000,9.000,24.290,0.000,1.000,15.000,0.000,3019.000,28.000,0.000,24639.760,8875.000,9762.090,0.000,0.000,0.000,3411.150,0.000,0.000,1.000
4350.000,13000.000,36.000,7.510,109.520,3728.000,0.000,2.000,50000.000,2.000,2.000,2.000,4.000,16.180,0.000,0.000,5.000,0.000,214.000,26.000,0.000,7999.141,18225.000,1027.370,0.000,0.000,0.000,181.000,0.000,0.000,2.000
19000.000,2875.000,36.000,10.990,353.710,734.000,4.000,0.000,38397.000,0.000,2.000,2.000,4.000,10.750,0.000,0.000,6.000,0.000,23574.000,15.000,0.000,6000.750,11108.170,3216.880,0.000,0.000,0.000,176.750,0.000,0.000,1.000
25000.000,24250.000,36.000,8.490,386.700,1287.000,0.000,2.000,40000.000,1.000,0.000,2.000,1.000,16.580,0.000,0.000,10.000,2.000,4266.000,16.000,1994.010,1246.400,14400.000,1141.120,0.000,0.000,0.000,18.860,0.000,0.000,2.000
9000.000,18000.000,36.000,14.270,661.520,667.000,4.000,0.000,37947.000,2.000,2.000,2.000,4.000,23.590,0.000,0.000,21.000,0.000,31157.000,13.000,591.800,9658.655,6000.000,3034.080,0.000,0.000,0.000,8965.230,0.000,0.000,5.000
35000.000,17625.000,36.000,7.490,718.850,1750.000,11.000,0.000,50700.000,0.000,2.000,1.000,40.000,1.030,0.000,2.000,3.000,0.000,11144.000,24.000,285.120,5085.230,3000.000,1015.670,0.000,0.000,0.000,628.040,0.000,0.000,7.000
14000.000,4000.000,36.000,12.420,497.630,4575.000,9.000,2.000,18000.000,2.000,2.000,12.000,36.000,10.100,0.000,1.000,8.000,0.000,4490.000,27.000,0.000,30861.560,8000.000,2141.070,0.000,0.000,0.000,383.920,0.000,0.000,4.000
4000.000,2000.000,60.000,8.490,122.150,3650.000,5.000,0.000,48000.000,0.000,2.000,2.000,4.000,12.850,0.000,2.000,15.000,0.000,13683.000,19.000,0.000,18974.130,14400.000,538.940,0.000,0.000,0.000,3263.760,0.000,0.000,4.000
4800.000,12100.000,36.000,20.890,807.010,1072.000,2.000,2.000,63900.000,2.000,2.000,2.000,27.000,20.020,0.000,0.000,9.000,0.000,9048.000,11.000,0.000,17904.411,18250.000,3241.790,15.000,0.000,0.000,131.080,0.000,0.000,1.000
5600.000,8400.000,60.000,7.900,404.270,48.000,11.000,0.000,40000.000,0.000,2.000,2.000,27.000,20.580,0.000,1.000,7.000,0.000,11444.000,10.000,0.000,4830.451,12000.000,451.320,0.000,0.000,0.000,177.820,0.000,0.000,5.000
10000.000,6000.000,36.000,14.270,102.930,4116.000,6.000,0.000,8280.000,0.000,2.000,2.000,4.000,3.880,0.000,2.000,7.000,0.000,7249.000,44.000,0.000,5971.644,3000.000,2899.910,0.000,0.000,0.000,1122.550,0.000,0.000,4.000
16775.000,5000.000,36.000,12.990,495.870,5.000,0.000,0.000,46000.000,1.000,2.000,1.000,9.000,10.800,0.000,0.000,4.000,0.000,19484.000,32.000,0.000,7103.020,2888.440,5901.540,0.000,0.000,0.000,786.010,0.000,0.000,3.000
20000.000,5000.000,36.000,13.490,158.770,4328.000,8.000,0.000,37440.000,1.000,1.000,1.000,10.000,8.140,0.000,0.000,6.000,0.000,16233.000,19.000,0.000,13126.922,15000.000,1881.660,28.621,0.000,0.000,15147.080,0.000,0.000,4.000
1200.000,21000.000,36.000,10.990,704.450,2207.000,4.000,0.000,162500.000,1.000,2.000,2.000,24.000,17.340,0.000,0.000,9.000,0.000,6637.000,36.000,0.000,11907.350,13054.900,497.540,0.000,0.000,4.720,545.960,0.000,0.000,1.000
28000.000,32000.000,60.000,8.900,229.120,2872.000,11.000,0.000,98000.000,1.000,0.000,2.000,27.000,22.580,3.000,1.000,7.000,0.000,2830.000,21.000,0.000,35846.708,1380.650,171.900,0.000,0.000,0.000,158.770,0.000,0.000,4.000
1000.000,12000.000,36.000,5.990,593.490,4841.000,8.000,2.000,48000.000,1.000,2.000,2.000,9.000,7.980,0.000,0.000,10.000,1.000,38144.000,15.000,0.000,21867.639,11875.000,1207.420,0.000,69.130,0.000,615.840,0.000,0.000,2.000
12000.000,17000.000,36.000,14.270,417.580,6226.000,0.000,0.000,290000.000,2.000,2.000,0.000,38.000,19.120,0.000,0.000,6.000,0.000,3226.000,22.000,0.000,9629.259,4500.000,3192.120,0.000,0.000,0.000,2578.380,0.000,0.000,3.000
7950.000,3500.000,60.000,23.910,260.990,1332.000,11.000,0.000,52000.000,1.000,2.000,2.000,38.000,14.940,0.000,0.000,6.000,0.000,26086.000,12.000,0.000,25228.530,11200.000,2642.550,0.000,0.000,0.000,427.680,0.000,0.000,1.000
24250.000,13000.000,36.000,11.490,105.850,2903.000,4.000,2.000,45000.000,2.000,1.000,2.000,37.000,10.870,0.000,2.000,9.000,0.000,31876.000,10.000,0.000,5774.109,9450.000,526.560,0.000,438.410,0.000,1302.770,0.000,0.000,2.000
35000.000,8000.000,60.000,9.910,224.980,3098.000,9.000,2.000,38568.000,2.000,2.000,2.000,9.000,22.110,0.000,1.000,11.000,0.000,3746.000,14.000,0.000,3622.407,7200.000,750.690,0.000,0.000,0.000,6160.650,0.000,0.000,3.000
5000.000,16800.000,36.000,9.990,736.890,5085.000,11.000,0.000,100450.000,2.000,2.000,1.000,33.000,10.570,0.000,0.000,13.000,0.000,5010.000,11.000,0.000,1251.992,19600.000,1797.510,0.000,0.000,0.000,485.230,0.000,0.000,1.000
14000.000,12800.000,36.000,15.990,368.450,2151.000,6.000,0.000,48000.000,2.000,2.000,1.000,36.000,6.730,0.000,0.000,3.000,0.000,49805.000,43.000,0.000,21252.800,10000.000,543.160,0.000,109.720,0.000,4863.680,0.000,0.000,2.000
2500.000,5600.000,36.000,11.490,471.100,3588.000,1.000,2.000,60000.000,1.000,2.000,2.000,24.000,16.550,0.000,2.000,4.000,0.000,1724.000,39.000,0.000,6837.857,12000.000,1090.080,0.000,1007.000,0.000,24145.540,0.000,0.000,6.000
14000.000,25000.000,60.000,12.690,559.890,1110.000,4.000,0.000,60000.000,2.000,2.000,2.000,9.000,17.310,0.000,1.000,16.000,1.000,8896.000,27.000,0.000,7835.842,21938.010,4466.960,0.000,0.000,0.000,312.040,0.000,0.000,1.000
5000.000,14000.000,60.000,9.990,722.950,94.000,4.000,1.000,55000.000,2.000,2.000,1.000,4.000,12.060,1.000,2.000,4.000,0.000,3748.000,9.000,0.000,15796.210,35000.000,4421.840,0.000,0.000,0.000,807.960,0.000,0.000,2.000
6000.000,7150.000,36.000,11.710,93.340,6596.000,8.000,2.000,88771.000,1.000,0.000,3.000,16.000,21.580,0.000,1.000,10.000,0.000,4556.000,9.000,0.000,24444.800,2000.000,525.720,0.000,0.000,0.000,110.440,0.000,0.000,3.000
8000.000,24000.000,36.000,20.890,355.390,758.000,11.000,0.000,63120.000,2.000,0.000,0.000,28.000,4.960,0.000,1.000,15.000,0.000,23312.000,25.000,0.000,4973.980,4200.000,207.040,0.000,0.000,0.000,3731.280,0.000,0.000,3.000
15000.000,20000.000,36.000,10.650,217.720,5712.000,4.000,2.000,55000.000,1.000,2.000,12.000,31.000,16.760,0.000,2.000,6.000,0.000,7323.000,28.000,0.000,16776.120,7000.000,7917.120,0.000,0.000,0.000,674.890,0.000,0.000,4.000
17200.000,25000.000,60.000,14.270,147.410,639.000,3.000,0.000,84012.000,0.000,0.000,2.000,31.000,11.800,0.000,2.000,3.000,0.000,8953.000,21.000,0.000,21112.802,4223.030,436.440,0.000,0.000,0.000,12382.020,0.000,0.000,1.000
12000.000,8000.000,60.000,12.420,222.280,5526.000,11.000,2.000,108000.000,2.000,2.000,3.000,28.000,18.700,1.000,3.000,10.000,0.000,7087.000,20.000,0.000,40982.336,5809.400,1044.650,0.000,0.000,0.000,182.750,0.000,0.000,1.000
16000.000,18825.000,60.000,6.030,697.900,0.000,2.000,0.000,68000.000,1.000,2.000,8.000,41.000,12.500,0.000,0.000,7.000,0.000,17709.000,5.000,0.000,10110.840,21650.000,5811.880,0.000,188.880,0.000,3074.040,0.000,0.000,2.000
4400.000,8500.000,36.000,16.890,343.090,1403.000,3.000,2.000,27600.000,1.000,2.000,2.000,19.000,22.550,2.000,0.000,9.000,0.000,36848.000,20.000,0.000,29186.012,1500.000,6845.100,0.000,0.000,0.000,753.080,0.000,0.000,5.000
